tail_number,lat,lon,alt,speed,fuel,timestamp
AAY010,34.036753,-117.724129,819.1,141.705,0.981,2025-01-01T11:27:34
AAY010,34.035814,-117.730988,812.1,141.705,0.98,2025-01-01T11:27:44
AAY010,34.034874,-117.737847,805.2,141.705,0.979,2025-01-01T11:27:54
AAY010,34.033934,-117.744706,798.2,141.705,0.978,2025-01-01T11:28:04
AAY010,34.032995,-117.751565,791.3,141.705,0.977,2025-01-01T11:28:14
AAY010,34.032055,-117.758424,784.4,141.705,0.976,2025-01-01T11:28:24
AAY010,34.031116,-117.765283,777.4,141.705,0.975,2025-01-01T11:28:34
AAY010,34.030176,-117.772143,770.5,141.705,0.974,2025-01-01T11:28:44
AAY010,34.029236,-117.779002,763.5,141.705,0.973,2025-01-01T11:28:54
AAY010,34.028297,-117.785861,756.6,141.705,0.972,2025-01-01T11:29:04
AAY010,34.027357,-117.79272,749.7,141.705,0.971,2025-01-01T11:29:14
AAY010,34.026417,-117.799579,742.7,141.705,0.97,2025-01-01T11:29:24
AAY010,34.025478,-117.806438,735.8,141.705,0.969,2025-01-01T11:29:34
AAY010,34.024538,-117.813297,728.8,141.705,0.968,2025-01-01T11:29:44
AAY010,34.023599,-117.820157,721.9,141.705,0.967,2025-01-01T11:29:54
AAY010,34.022659,-117.827016,715.0,141.705,0.966,2025-01-01T11:30:04
AAY010,34.021719,-117.833875,708.0,141.705,0.965,2025-01-01T11:30:14
AAY010,34.02078,-117.840734,701.1,141.705,0.964,2025-01-01T11:30:24
AAY010,34.01984,-117.847593,694.1,141.705,0.963,2025-01-01T11:30:34
AAY010,34.0189,-117.854452,687.2,141.705,0.962,2025-01-01T11:30:44
AAY010,34.017961,-117.861311,680.3,141.705,0.961,2025-01-01T11:30:54
AAY010,34.017021,-117.86817,673.3,141.705,0.96,2025-01-01T11:31:04
AAY010,34.016082,-117.87503,666.4,141.705,0.959,2025-01-01T11:31:14
AAY010,34.015142,-117.881889,659.4,141.705,0.958,2025-01-01T11:31:24
AAY010,34.014202,-117.888748,652.5,141.705,0.957,2025-01-01T11:31:34
AAY010,34.013263,-117.895607,645.6,141.705,0.956,2025-01-01T11:31:44
AAY010,34.012323,-117.902466,638.6,141.705,0.955,2025-01-01T11:31:54
AAY010,34.011383,-117.909325,631.7,141.705,0.954,2025-01-01T11:32:04
AAY010,34.010444,-117.916184,624.7,141.705,0.953,2025-01-01T11:32:14
AAY010,34.009504,-117.923044,617.8,141.705,0.952,2025-01-01T11:32:24
AAY010,34.008565,-117.929903,610.8,141.705,0.951,2025-01-01T11:32:34
AAY010,34.007625,-117.936762,603.9,141.705,0.95,2025-01-01T11:32:44
AAY010,34.006685,-117.943621,597.0,141.705,0.949,2025-01-01T11:32:54
AAY010,34.005746,-117.95048,590.0,141.705,0.948,2025-01-01T11:33:04
AAY010,34.004806,-117.957339,583.1,141.705,0.947,2025-01-01T11:33:14
AAY010,34.003866,-117.964198,576.1,141.705,0.946,2025-01-01T11:33:24
AAY010,34.002927,-117.971057,569.2,141.705,0.945,2025-01-01T11:33:34
AAY010,34.001987,-117.977917,562.3,141.705,0.944,2025-01-01T11:33:44
AAY010,34.001048,-117.984776,555.3,141.705,0.943,2025-01-01T11:33:54
AAY010,34.000108,-117.991635,548.4,141.705,0.942,2025-01-01T11:34:04
AAY010,33.999168,-117.998494,541.4,141.705,0.941,2025-01-01T11:34:14
AAY010,33.998229,-118.005353,534.5,141.705,0.94,2025-01-01T11:34:24
AAY010,33.997289,-118.012212,527.6,141.705,0.939,2025-01-01T11:34:34
AAY010,33.996349,-118.019071,520.6,141.705,0.938,2025-01-01T11:34:44
AAY010,33.99541,-118.025931,513.7,141.705,0.937,2025-01-01T11:34:54
AAY010,33.99447,-118.03279,506.7,141.705,0.936,2025-01-01T11:35:04
AAY010,33.993531,-118.039649,499.8,141.705,0.935,2025-01-01T11:35:14
AAY010,33.992591,-118.046508,492.9,141.705,0.934,2025-01-01T11:35:24
AAY010,33.991651,-118.053367,485.9,141.705,0.933,2025-01-01T11:35:34
AAY010,33.990712,-118.060226,479.0,141.705,0.932,2025-01-01T11:35:44
AAY010,33.989772,-118.067085,472.0,141.705,0.931,2025-01-01T11:35:54
AAY010,33.988833,-118.073944,465.1,141.705,0.93,2025-01-01T11:36:04
AAY010,33.987893,-118.080804,458.2,141.705,0.929,2025-01-01T11:36:14
AAY010,33.986953,-118.087663,451.2,141.705,0.928,2025-01-01T11:36:24
AAY010,33.986014,-118.094522,444.3,141.705,0.927,2025-01-01T11:36:34
AAY010,33.985074,-118.101381,437.3,141.705,0.926,2025-01-01T11:36:44
AAY010,33.984134,-118.10824,430.4,141.705,0.925,2025-01-01T11:36:54
AAY010,33.983195,-118.115099,423.4,141.705,0.924,2025-01-01T11:37:04
AAY010,33.982255,-118.121958,416.5,141.705,0.923,2025-01-01T11:37:14
AAY010,33.981316,-118.128818,409.6,141.705,0.922,2025-01-01T11:37:24
AAY010,33.980376,-118.135677,402.6,141.705,0.921,2025-01-01T11:37:34
AAY010,33.979436,-118.142536,395.7,141.705,0.92,2025-01-01T11:37:44
AAY010,33.978497,-118.149395,388.7,141.705,0.919,2025-01-01T11:37:54
AAY010,33.977557,-118.156254,381.8,141.705,0.918,2025-01-01T11:38:04
AAY010,33.976617,-118.163113,374.9,141.705,0.917,2025-01-01T11:38:14
AAY010,33.975678,-118.169972,367.9,141.705,0.916,2025-01-01T11:38:24
AAY010,33.974738,-118.176831,361.0,141.705,0.915,2025-01-01T11:38:34
AAY010,33.973799,-118.183691,354.0,141.705,0.914,2025-01-01T11:38:44
AAY010,33.972859,-118.19055,347.1,141.705,0.913,2025-01-01T11:38:54
AAY010,33.971919,-118.197409,340.2,141.705,0.912,2025-01-01T11:39:04
AAY010,33.97098,-118.204268,333.2,141.705,0.911,2025-01-01T11:39:14
AAY010,33.97004,-118.211127,326.3,141.705,0.91,2025-01-01T11:39:24
AAY010,33.9691,-118.217986,319.3,141.705,0.909,2025-01-01T11:39:34
AAY010,33.968161,-118.224845,312.4,141.705,0.908,2025-01-01T11:39:44
AAY010,33.967221,-118.231705,305.5,141.705,0.907,2025-01-01T11:39:54
AAY010,33.966282,-118.238564,298.5,141.705,0.906,2025-01-01T11:40:04
AAY010,33.965342,-118.245423,291.6,141.705,0.905,2025-01-01T11:40:14
AAY010,33.964402,-118.252282,284.6,141.705,0.904,2025-01-01T11:40:24
AAY010,33.963463,-118.259141,277.7,141.705,0.903,2025-01-01T11:40:34
AAY010,33.962523,-118.266,270.8,141.705,0.902,2025-01-01T11:40:44
AAY010,33.961583,-118.272859,263.8,141.705,0.901,2025-01-01T11:40:54
AAY010,33.960644,-118.279718,256.9,141.705,0.9,2025-01-01T11:41:04
AAY010,33.959704,-118.286578,249.9,141.705,0.899,2025-01-01T11:41:14
AAY010,33.958765,-118.293437,243.0,141.705,0.898,2025-01-01T11:41:24
AAY010,33.957825,-118.300296,236.1,141.705,0.897,2025-01-01T11:41:34
AAY010,33.956885,-118.307155,229.1,141.705,0.896,2025-01-01T11:41:44
AAY010,33.955946,-118.314014,222.2,141.705,0.895,2025-01-01T11:41:54
AAY010,33.955006,-118.320873,215.2,141.705,0.894,2025-01-01T11:42:04
AAY010,33.954066,-118.327732,208.3,141.705,0.893,2025-01-01T11:42:14
AAY010,33.953127,-118.334592,201.3,141.705,0.892,2025-01-01T11:42:24
AAY010,33.952187,-118.341451,194.4,141.705,0.891,2025-01-01T11:42:34
AAY010,33.951248,-118.34831,187.5,141.705,0.89,2025-01-01T11:42:44
AAY010,33.950308,-118.355169,180.5,141.705,0.889,2025-01-01T11:42:54
AAY010,33.949368,-118.362028,173.6,141.705,0.888,2025-01-01T11:43:04
AAY010,33.948429,-118.368887,166.6,141.705,0.887,2025-01-01T11:43:14
AAY010,33.947489,-118.375746,159.7,141.705,0.886,2025-01-01T11:43:24
AAY010,33.946549,-118.382605,152.8,141.705,0.885,2025-01-01T11:43:34
AAY010,33.94561,-118.389465,145.8,141.705,0.884,2025-01-01T11:43:44
AAY010,33.94467,-118.396324,138.9,141.705,0.883,2025-01-01T11:43:54
AAY010,33.943731,-118.403183,131.9,141.705,0.882,2025-01-01T11:44:04
AAY010,33.942791,-118.410042,125.0,141.705,0.881,2025-01-01T11:44:14
AAZ005,34.053666,-117.600664,944.0,295.88,0.999,2025-01-01T10:34:14
AAZ005,34.051687,-117.615117,929.4,295.88,0.998,2025-01-01T10:34:24
AAZ005,34.049707,-117.629571,914.8,295.88,0.997,2025-01-01T10:34:34
AAZ005,34.047727,-117.644024,900.1,295.88,0.996,2025-01-01T10:34:44
AAZ005,34.045747,-117.658477,885.5,295.88,0.995,2025-01-01T10:34:54
AAZ005,34.043767,-117.67293,870.9,295.88,0.994,2025-01-01T10:35:04
AAZ005,34.041787,-117.687383,856.2,295.88,0.993,2025-01-01T10:35:14
AAZ005,34.039807,-117.701836,841.6,295.88,0.992,2025-01-01T10:35:24
AAZ005,34.037827,-117.71629,827.0,295.88,0.991,2025-01-01T10:35:34
AAZ005,34.035847,-117.730743,812.4,295.88,0.99,2025-01-01T10:35:44
AAZ005,34.033867,-117.745196,797.8,295.88,0.989,2025-01-01T10:35:54
AAZ005,34.031887,-117.759649,783.1,295.88,0.988,2025-01-01T10:36:04
AAZ005,34.029907,-117.774102,768.5,295.88,0.987,2025-01-01T10:36:14
AAZ005,34.027928,-117.788556,753.9,295.88,0.986,2025-01-01T10:36:24
AAZ005,34.025948,-117.803009,739.2,295.88,0.985,2025-01-01T10:36:34
AAZ005,34.023968,-117.817462,724.6,295.88,0.984,2025-01-01T10:36:44
AAZ005,34.021988,-117.831915,710.0,295.88,0.983,2025-01-01T10:36:54
AAZ005,34.020008,-117.846368,695.4,295.88,0.982,2025-01-01T10:37:04
AAZ005,34.018028,-117.860821,680.8,295.88,0.981,2025-01-01T10:37:14
AAZ005,34.016048,-117.875275,666.1,295.88,0.98,2025-01-01T10:37:24
AAZ005,34.014068,-117.889728,651.5,295.88,0.979,2025-01-01T10:37:34
AAZ005,34.012088,-117.904181,636.9,295.88,0.978,2025-01-01T10:37:44
AAZ005,34.010108,-117.918634,622.2,295.88,0.977,2025-01-01T10:37:54
AAZ005,34.008128,-117.933087,607.6,295.88,0.976,2025-01-01T10:38:04
AAZ005,34.006148,-117.94754,593.0,295.88,0.975,2025-01-01T10:38:14
AAZ005,34.004168,-117.961994,578.4,295.88,0.974,2025-01-01T10:38:24
AAZ005,34.002189,-117.976447,563.8,295.88,0.973,2025-01-01T10:38:34
AAZ005,34.000209,-117.9909,549.1,295.88,0.972,2025-01-01T10:38:44
AAZ005,33.998229,-118.005353,534.5,295.88,0.971,2025-01-01T10:38:54
AAZ005,33.996249,-118.019806,519.9,295.88,0.97,2025-01-01T10:39:04
AAZ005,33.994269,-118.034259,505.2,295.88,0.969,2025-01-01T10:39:14
AAZ005,33.992289,-118.048713,490.6,295.88,0.968,2025-01-01T10:39:24
AAZ005,33.990309,-118.063166,476.0,295.88,0.967,2025-01-01T10:39:34
AAZ005,33.988329,-118.077619,461.4,295.88,0.966,2025-01-01T10:39:44
AAZ005,33.986349,-118.092072,446.8,295.88,0.965,2025-01-01T10:39:54
AAZ005,33.984369,-118.106525,432.1,295.88,0.964,2025-01-01T10:40:04
AAZ005,33.982389,-118.120979,417.5,295.88,0.963,2025-01-01T10:40:14
AAZ005,33.980409,-118.135432,402.9,295.88,0.962,2025-01-01T10:40:24
AAZ005,33.97843,-118.149885,388.2,295.88,0.961,2025-01-01T10:40:34
AAZ005,33.97645,-118.164338,373.6,295.88,0.96,2025-01-01T10:40:44
AAZ005,33.97447,-118.178791,359.0,295.88,0.959,2025-01-01T10:40:54
AAZ005,33.97249,-118.193244,344.4,295.88,0.958,2025-01-01T10:41:04
AAZ005,33.97051,-118.207698,329.8,295.88,0.957,2025-01-01T10:41:14
AAZ005,33.96853,-118.222151,315.1,295.88,0.956,2025-01-01T10:41:24
AAZ005,33.96655,-118.236604,300.5,295.88,0.955,2025-01-01T10:41:34
AAZ005,33.96457,-118.251057,285.9,295.88,0.954,2025-01-01T10:41:44
AAZ005,33.96259,-118.26551,271.2,295.88,0.953,2025-01-01T10:41:54
AAZ005,33.96061,-118.279963,256.6,295.88,0.952,2025-01-01T10:42:04
AAZ005,33.95863,-118.294417,242.0,295.88,0.951,2025-01-01T10:42:14
AAZ005,33.95665,-118.30887,227.4,295.88,0.95,2025-01-01T10:42:24
AAZ005,33.954671,-118.323323,212.8,295.88,0.949,2025-01-01T10:42:34
AAZ005,33.952691,-118.337776,198.1,295.88,0.948,2025-01-01T10:42:44
AAZ005,33.950711,-118.352229,183.5,295.88,0.947,2025-01-01T10:42:54
AAZ005,33.948731,-118.366682,168.9,295.88,0.946,2025-01-01T10:43:04
AAZ005,33.946751,-118.381136,154.2,295.88,0.945,2025-01-01T10:43:14
AAZ005,33.944771,-118.395589,139.6,295.88,0.944,2025-01-01T10:43:24
AAZ005,33.942791,-118.410042,125.0,295.88,0.943,2025-01-01T10:43:34
AAZ010,34.053666,-117.600664,944.0,280.835,0.999,2025-01-01T10:50:47
AAZ010,34.051787,-117.614383,930.1,280.835,0.998,2025-01-01T10:50:57
AAZ010,34.049908,-117.628101,916.2,280.835,0.997,2025-01-01T10:51:07
AAZ010,34.048029,-117.641819,902.4,280.835,0.996,2025-01-01T10:51:17
AAZ010,34.046149,-117.655537,888.5,280.835,0.995,2025-01-01T10:51:27
AAZ010,34.04427,-117.669256,874.6,280.835,0.994,2025-01-01T10:51:37
AAZ010,34.042391,-117.682974,860.7,280.835,0.993,2025-01-01T10:51:47
AAZ010,34.040512,-117.696692,846.8,280.835,0.992,2025-01-01T10:51:57
AAZ010,34.038632,-117.71041,832.9,280.835,0.991,2025-01-01T10:52:07
AAZ010,34.036753,-117.724129,819.1,280.835,0.99,2025-01-01T10:52:17
AAZ010,34.034874,-117.737847,805.2,280.835,0.989,2025-01-01T10:52:27
AAZ010,34.032995,-117.751565,791.3,280.835,0.988,2025-01-01T10:52:37
AAZ010,34.031116,-117.765283,777.4,280.835,0.987,2025-01-01T10:52:47
AAZ010,34.029236,-117.779002,763.5,280.835,0.986,2025-01-01T10:52:57
AAZ010,34.027357,-117.79272,749.7,280.835,0.985,2025-01-01T10:53:07
AAZ010,34.025478,-117.806438,735.8,280.835,0.984,2025-01-01T10:53:17
AAZ010,34.023599,-117.820157,721.9,280.835,0.983,2025-01-01T10:53:27
AAZ010,34.021719,-117.833875,708.0,280.835,0.982,2025-01-01T10:53:37
AAZ010,34.01984,-117.847593,694.1,280.835,0.981,2025-01-01T10:53:47
AAZ010,34.017961,-117.861311,680.3,280.835,0.98,2025-01-01T10:53:57
AAZ010,34.016082,-117.87503,666.4,280.835,0.979,2025-01-01T10:54:07
AAZ010,34.014202,-117.888748,652.5,280.835,0.978,2025-01-01T10:54:17
AAZ010,34.012323,-117.902466,638.6,280.835,0.977,2025-01-01T10:54:27
AAZ010,34.010444,-117.916184,624.7,280.835,0.976,2025-01-01T10:54:37
AAZ010,34.008565,-117.929903,610.8,280.835,0.975,2025-01-01T10:54:47
AAZ010,34.006685,-117.943621,597.0,280.835,0.974,2025-01-01T10:54:57
AAZ010,34.004806,-117.957339,583.1,280.835,0.973,2025-01-01T10:55:07
AAZ010,34.002927,-117.971057,569.2,280.835,0.972,2025-01-01T10:55:17
AAZ010,34.001048,-117.984776,555.3,280.835,0.971,2025-01-01T10:55:27
AAZ010,33.999168,-117.998494,541.4,280.835,0.97,2025-01-01T10:55:37
AAZ010,33.997289,-118.012212,527.6,280.835,0.969,2025-01-01T10:55:47
AAZ010,33.99541,-118.025931,513.7,280.835,0.968,2025-01-01T10:55:57
AAZ010,33.993531,-118.039649,499.8,280.835,0.967,2025-01-01T10:56:07
AAZ010,33.991651,-118.053367,485.9,280.835,0.966,2025-01-01T10:56:17
AAZ010,33.989772,-118.067085,472.0,280.835,0.965,2025-01-01T10:56:27
AAZ010,33.987893,-118.080804,458.2,280.835,0.964,2025-01-01T10:56:37
AAZ010,33.986014,-118.094522,444.3,280.835,0.963,2025-01-01T10:56:47
AAZ010,33.984134,-118.10824,430.4,280.835,0.962,2025-01-01T10:56:57
AAZ010,33.982255,-118.121958,416.5,280.835,0.961,2025-01-01T10:57:07
AAZ010,33.980376,-118.135677,402.6,280.835,0.96,2025-01-01T10:57:17
AAZ010,33.978497,-118.149395,388.7,280.835,0.959,2025-01-01T10:57:27
AAZ010,33.976617,-118.163113,374.9,280.835,0.958,2025-01-01T10:57:37
AAZ010,33.974738,-118.176831,361.0,280.835,0.957,2025-01-01T10:57:47
AAZ010,33.972859,-118.19055,347.1,280.835,0.956,2025-01-01T10:57:57
AAZ010,33.97098,-118.204268,333.2,280.835,0.955,2025-01-01T10:58:07
AAZ010,33.9691,-118.217986,319.3,280.835,0.954,2025-01-01T10:58:17
AAZ010,33.967221,-118.231705,305.5,280.835,0.953,2025-01-01T10:58:27
AAZ010,33.965342,-118.245423,291.6,280.835,0.952,2025-01-01T10:58:37
AAZ010,33.963463,-118.259141,277.7,280.835,0.951,2025-01-01T10:58:47
AAZ010,33.961583,-118.272859,263.8,280.835,0.95,2025-01-01T10:58:57
AAZ010,33.959704,-118.286578,249.9,280.835,0.949,2025-01-01T10:59:07
AAZ010,33.957825,-118.300296,236.1,280.835,0.948,2025-01-01T10:59:17
AAZ010,33.955946,-118.314014,222.2,280.835,0.947,2025-01-01T10:59:27
AAZ010,33.954066,-118.327732,208.3,280.835,0.946,2025-01-01T10:59:37
AAZ010,33.952187,-118.341451,194.4,280.835,0.945,2025-01-01T10:59:47
AAZ010,33.950308,-118.355169,180.5,280.835,0.944,2025-01-01T10:59:57
AAZ010,33.948429,-118.368887,166.6,280.835,0.943,2025-01-01T11:00:07
AAZ010,33.946549,-118.382605,152.8,280.835,0.942,2025-01-01T11:00:17
AAZ010,33.94467,-118.396324,138.9,280.835,0.941,2025-01-01T11:00:27
AAZ010,33.942791,-118.410042,125.0,280.835,0.94,2025-01-01T11:00:37
AAX006,34.053666,-117.600664,944.0,47.588,0.999,2025-01-01T11:35:34
AAX006,34.054074,-117.602934,943.5,47.588,0.998,2025-01-01T11:35:44
AAX006,34.054481,-117.605205,942.9,47.588,0.997,2025-01-01T11:35:54
AAX006,34.054889,-117.607475,942.4,47.588,0.996,2025-01-01T11:36:04
AAX006,34.055296,-117.609745,941.9,47.588,0.995,2025-01-01T11:36:14
AAX006,34.055704,-117.612015,941.3,47.588,0.994,2025-01-01T11:36:24
AAX006,34.056111,-117.614286,940.8,47.588,0.993,2025-01-01T11:36:34
AAX006,34.056519,-117.616556,940.3,47.588,0.992,2025-01-01T11:36:44
AAX006,34.056926,-117.618826,939.7,47.588,0.991,2025-01-01T11:36:54
AAX006,34.057334,-117.621096,939.2,47.588,0.99,2025-01-01T11:37:04
AAX006,34.057741,-117.623366,938.7,47.588,0.989,2025-01-01T11:37:14
AAX006,34.058149,-117.625637,938.1,47.588,0.988,2025-01-01T11:37:24
AAX006,34.058556,-117.627907,937.6,47.588,0.987,2025-01-01T11:37:34
AAX006,34.058964,-117.630177,937.1,47.588,0.986,2025-01-01T11:37:44
AAX006,34.059371,-117.632447,936.6,47.588,0.985,2025-01-01T11:37:54
AAX006,34.059779,-117.634717,936.0,47.588,0.984,2025-01-01T11:38:04
AAX006,34.060186,-117.636988,935.5,47.588,0.983,2025-01-01T11:38:14
AAX006,34.060594,-117.639258,935.0,47.588,0.982,2025-01-01T11:38:24
AAX006,34.061001,-117.641528,934.4,47.588,0.981,2025-01-01T11:38:34
AAX006,34.061409,-117.643798,933.9,47.588,0.98,2025-01-01T11:38:44
AAX006,34.061816,-117.646068,933.4,47.588,0.979,2025-01-01T11:38:54
AAX006,34.062224,-117.648339,932.8,47.588,0.978,2025-01-01T11:39:04
AAX006,34.062631,-117.650609,932.3,47.588,0.977,2025-01-01T11:39:14
AAX006,34.063038,-117.652879,931.8,47.588,0.976,2025-01-01T11:39:24
AAX006,34.063446,-117.655149,931.2,47.588,0.975,2025-01-01T11:39:34
AAX006,34.063853,-117.65742,930.7,47.588,0.974,2025-01-01T11:39:44
AAX006,34.064261,-117.65969,930.2,47.588,0.973,2025-01-01T11:39:54
AAX006,34.064668,-117.66196,929.6,47.588,0.972,2025-01-01T11:40:04
AAX006,34.065076,-117.66423,929.1,47.588,0.971,2025-01-01T11:40:14
AAX006,34.065483,-117.6665,928.6,47.588,0.97,2025-01-01T11:40:24
AAX006,34.065891,-117.668771,928.0,47.588,0.969,2025-01-01T11:40:34
AAX006,34.066298,-117.671041,927.5,47.588,0.968,2025-01-01T11:40:44
AAX006,34.066706,-117.673311,927.0,47.588,0.967,2025-01-01T11:40:54
AAX006,34.067113,-117.675581,926.4,47.588,0.966,2025-01-01T11:41:04
AAX006,34.067521,-117.677851,925.9,47.588,0.965,2025-01-01T11:41:14
AAX006,34.067928,-117.680122,925.4,47.588,0.964,2025-01-01T11:41:24
AAX006,34.068336,-117.682392,924.8,47.588,0.963,2025-01-01T11:41:34
AAX006,34.068743,-117.684662,924.3,47.588,0.962,2025-01-01T11:41:44
AAX006,34.069151,-117.686932,923.8,47.588,0.961,2025-01-01T11:41:54
AAX006,34.069558,-117.689202,923.2,47.588,0.96,2025-01-01T11:42:04
AAX006,34.069966,-117.691473,922.7,47.588,0.959,2025-01-01T11:42:14
AAX006,34.070373,-117.693743,922.2,47.588,0.958,2025-01-01T11:42:24
AAX006,34.070781,-117.696013,921.7,47.588,0.957,2025-01-01T11:42:34
AAX006,34.071188,-117.698283,921.1,47.588,0.956,2025-01-01T11:42:44
AAX006,34.071596,-117.700554,920.6,47.588,0.955,2025-01-01T11:42:54
AAX006,34.072003,-117.702824,920.1,47.588,0.954,2025-01-01T11:43:04
AAX006,34.072411,-117.705094,919.5,47.588,0.953,2025-01-01T11:43:14
AAX006,34.072818,-117.707364,919.0,47.588,0.952,2025-01-01T11:43:24
AAX006,34.073225,-117.709634,918.5,47.588,0.951,2025-01-01T11:43:34
AAX006,34.073633,-117.711905,917.9,47.588,0.95,2025-01-01T11:43:44
AAX006,34.07404,-117.714175,917.4,47.588,0.949,2025-01-01T11:43:54
AAX006,34.074448,-117.716445,916.9,47.588,0.948,2025-01-01T11:44:04
AAX006,34.074855,-117.718715,916.3,47.588,0.947,2025-01-01T11:44:14
AAX006,34.075263,-117.720985,915.8,47.588,0.946,2025-01-01T11:44:24
AAX006,34.07567,-117.723256,915.3,47.588,0.945,2025-01-01T11:44:34
AAX006,34.076078,-117.725526,914.7,47.588,0.944,2025-01-01T11:44:44
AAX006,34.076485,-117.727796,914.2,47.588,0.943,2025-01-01T11:44:54
AAX006,34.076893,-117.730066,913.7,47.588,0.942,2025-01-01T11:45:04
AAX006,34.0773,-117.732336,913.1,47.588,0.941,2025-01-01T11:45:14
AAX006,34.077708,-117.734607,912.6,47.588,0.94,2025-01-01T11:45:24
AAX006,34.078115,-117.736877,912.1,47.588,0.939,2025-01-01T11:45:34
AAX006,34.078523,-117.739147,911.5,47.588,0.938,2025-01-01T11:45:44
AAX006,34.07893,-117.741417,911.0,47.588,0.937,2025-01-01T11:45:54
AAX006,34.079338,-117.743688,910.5,47.588,0.936,2025-01-01T11:46:04
AAX006,34.079745,-117.745958,909.9,47.588,0.935,2025-01-01T11:46:14
AAX006,34.080153,-117.748228,909.4,47.588,0.934,2025-01-01T11:46:24
AAX006,34.08056,-117.750498,908.9,47.588,0.933,2025-01-01T11:46:34
AAX006,34.080968,-117.752768,908.4,47.588,0.932,2025-01-01T11:46:44
AAX006,34.081375,-117.755039,907.8,47.588,0.931,2025-01-01T11:46:54
AAX006,34.081783,-117.757309,907.3,47.588,0.93,2025-01-01T11:47:04
AAX006,34.08219,-117.759579,906.8,47.588,0.929,2025-01-01T11:47:14
AAX006,34.082597,-117.761849,906.2,47.588,0.928,2025-01-01T11:47:24
AAX006,34.083005,-117.764119,905.7,47.588,0.927,2025-01-01T11:47:34
AAX006,34.083412,-117.76639,905.2,47.588,0.926,2025-01-01T11:47:44
AAX006,34.08382,-117.76866,904.6,47.588,0.925,2025-01-01T11:47:54
AAX006,34.084227,-117.77093,904.1,47.588,0.924,2025-01-01T11:48:04
AAX006,34.084635,-117.7732,903.6,47.588,0.923,2025-01-01T11:48:14
AAX006,34.085042,-117.77547,903.0,47.588,0.922,2025-01-01T11:48:24
AAX006,34.08545,-117.777741,902.5,47.588,0.921,2025-01-01T11:48:34
AAX006,34.085857,-117.780011,902.0,47.588,0.92,2025-01-01T11:48:44
AAX006,34.086265,-117.782281,901.4,47.588,0.919,2025-01-01T11:48:54
AAX006,34.086672,-117.784551,900.9,47.588,0.918,2025-01-01T11:49:04
AAX006,34.08708,-117.786822,900.4,47.588,0.917,2025-01-01T11:49:14
AAX006,34.087487,-117.789092,899.8,47.588,0.916,2025-01-01T11:49:24
AAX006,34.087895,-117.791362,899.3,47.588,0.915,2025-01-01T11:49:34
AAX006,34.088302,-117.793632,898.8,47.588,0.914,2025-01-01T11:49:44
AAX006,34.08871,-117.795902,898.2,47.588,0.913,2025-01-01T11:49:54
AAX006,34.089117,-117.798173,897.7,47.588,0.912,2025-01-01T11:50:04
AAX006,34.089525,-117.800443,897.2,47.588,0.911,2025-01-01T11:50:14
AAX006,34.089932,-117.802713,896.6,47.588,0.91,2025-01-01T11:50:24
AAX006,34.09034,-117.804983,896.1,47.588,0.909,2025-01-01T11:50:34
AAX006,34.090747,-117.807253,895.6,47.588,0.908,2025-01-01T11:50:44
AAX006,34.091155,-117.809524,895.1,47.588,0.907,2025-01-01T11:50:54
AAX006,34.091562,-117.811794,894.5,47.588,0.906,2025-01-01T11:51:04
AAX006,34.09197,-117.814064,894.0,47.588,0.905,2025-01-01T11:51:14
AAX006,34.092377,-117.816334,893.5,47.588,0.904,2025-01-01T11:51:24
AAX006,34.092784,-117.818604,892.9,47.588,0.903,2025-01-01T11:51:34
AAX006,34.093192,-117.820875,892.4,47.588,0.902,2025-01-01T11:51:44
AAX006,34.093599,-117.823145,891.9,47.588,0.901,2025-01-01T11:51:54
AAX006,34.094007,-117.825415,891.3,47.588,0.9,2025-01-01T11:52:04
AAX006,34.094414,-117.827685,890.8,47.588,0.899,2025-01-01T11:52:14
AAX006,34.094822,-117.829956,890.3,47.588,0.898,2025-01-01T11:52:24
AAX006,34.095229,-117.832226,889.7,47.588,0.897,2025-01-01T11:52:34
AAX006,34.095637,-117.834496,889.2,47.588,0.896,2025-01-01T11:52:44
AAX006,34.096044,-117.836766,888.7,47.588,0.895,2025-01-01T11:52:54
AAX006,34.096452,-117.839036,888.1,47.588,0.894,2025-01-01T11:53:04
AAX006,34.096859,-117.841307,887.6,47.588,0.893,2025-01-01T11:53:14
AAX006,34.097267,-117.843577,887.1,47.588,0.892,2025-01-01T11:53:24
AAX006,34.097674,-117.845847,886.5,47.588,0.891,2025-01-01T11:53:34
AAX006,34.098082,-117.848117,886.0,47.588,0.89,2025-01-01T11:53:44
AAX006,34.098489,-117.850387,885.5,47.588,0.889,2025-01-01T11:53:54
AAX006,34.098897,-117.852658,884.9,47.588,0.888,2025-01-01T11:54:04
AAX006,34.099304,-117.854928,884.4,47.588,0.887,2025-01-01T11:54:14
AAX006,34.099712,-117.857198,883.9,47.588,0.886,2025-01-01T11:54:24
AAX006,34.100119,-117.859468,883.3,47.588,0.885,2025-01-01T11:54:34
AAX006,34.100527,-117.861738,882.8,47.588,0.884,2025-01-01T11:54:44
AAX006,34.100934,-117.864009,882.3,47.588,0.883,2025-01-01T11:54:54
AAX006,34.101342,-117.866279,881.8,47.588,0.882,2025-01-01T11:55:04
AAX006,34.101749,-117.868549,881.2,47.588,0.881,2025-01-01T11:55:14
AAX006,34.102156,-117.870819,880.7,47.588,0.88,2025-01-01T11:55:24
