tail_number,lat,lon,alt,timestamp
AAY010,34.032207,-117.757318,785.5,2025-01-01T10:54:36
AAY010,34.031313,-117.763845,778.9,2025-01-01T10:54:46
AAY010,34.030418,-117.770372,772.3,2025-01-01T10:54:56
AAY010,34.029524,-117.7769,765.7,2025-01-01T10:55:06
AAY010,34.02863,-117.783427,759.1,2025-01-01T10:55:16
AAY010,34.027736,-117.789954,752.5,2025-01-01T10:55:26
AAY010,34.026842,-117.796481,745.9,2025-01-01T10:55:36
AAY010,34.025948,-117.803009,739.2,2025-01-01T10:55:46
AAY010,34.025053,-117.809536,732.6,2025-01-01T10:55:56
AAY010,34.024159,-117.816063,726.0,2025-01-01T10:56:06
AAY010,34.023265,-117.82259,719.4,2025-01-01T10:56:16
AAY010,34.022371,-117.829118,712.8,2025-01-01T10:56:26
AAY010,34.021477,-117.835645,706.2,2025-01-01T10:56:36
AAY010,34.020583,-117.842172,699.6,2025-01-01T10:56:46
AAY010,34.019688,-117.848699,693.0,2025-01-01T10:56:56
AAY010,34.018794,-117.855227,686.4,2025-01-01T10:57:06
AAY010,34.0179,-117.861754,679.8,2025-01-01T10:57:16
AAY010,34.017006,-117.868281,673.2,2025-01-01T10:57:26
AAY010,34.016112,-117.874808,666.6,2025-01-01T10:57:36
AAY010,34.015218,-117.881336,660.0,2025-01-01T10:57:46
AAY010,34.014324,-117.887863,653.4,2025-01-01T10:57:56
AAY010,34.013429,-117.89439,646.8,2025-01-01T10:58:06
AAY010,34.012535,-117.900917,640.2,2025-01-01T10:58:16
AAY010,34.011641,-117.907445,633.6,2025-01-01T10:58:26
AAY010,34.010747,-117.913972,627.0,2025-01-01T10:58:36
AAY010,34.009853,-117.920499,620.4,2025-01-01T10:58:46
AAY010,34.008959,-117.927026,613.8,2025-01-01T10:58:56
AAY010,34.008064,-117.933553,607.2,2025-01-01T10:59:06
AAY010,34.00717,-117.940081,600.5,2025-01-01T10:59:16
AAY010,34.006276,-117.946608,593.9,2025-01-01T10:59:26
AAY010,34.005382,-117.953135,587.3,2025-01-01T10:59:36
AAY010,34.004488,-117.959662,580.7,2025-01-01T10:59:46
AAY010,34.003594,-117.96619,574.1,2025-01-01T10:59:56
AAY010,34.0027,-117.972717,567.5,2025-01-01T11:00:06
AAY010,34.001805,-117.979244,560.9,2025-01-01T11:00:16
AAY010,34.000911,-117.985771,554.3,2025-01-01T11:00:26
AAY010,34.000017,-117.992299,547.7,2025-01-01T11:00:36
AAY010,33.999123,-117.998826,541.1,2025-01-01T11:00:46
AAY010,33.998229,-118.005353,534.5,2025-01-01T11:00:56
AAY010,33.997335,-118.01188,527.9,2025-01-01T11:01:06
AAY010,33.99644,-118.018408,521.3,2025-01-01T11:01:16
AAY010,33.995546,-118.024935,514.7,2025-01-01T11:01:26
AAY010,33.994652,-118.031462,508.1,2025-01-01T11:01:36
AAY010,33.993758,-118.037989,501.5,2025-01-01T11:01:46
AAY010,33.992864,-118.044517,494.9,2025-01-01T11:01:56
AAY010,33.99197,-118.051044,488.3,2025-01-01T11:02:06
AAY010,33.991075,-118.057571,481.7,2025-01-01T11:02:16
AAY010,33.990181,-118.064098,475.1,2025-01-01T11:02:26
AAY010,33.989287,-118.070626,468.5,2025-01-01T11:02:36
AAY010,33.988393,-118.077153,461.8,2025-01-01T11:02:46
AAY010,33.987499,-118.08368,455.2,2025-01-01T11:02:56
AAY010,33.986605,-118.090207,448.6,2025-01-01T11:03:06
AAY010,33.985711,-118.096734,442.0,2025-01-01T11:03:16
AAY010,33.984816,-118.103262,435.4,2025-01-01T11:03:26
AAY010,33.983922,-118.109789,428.8,2025-01-01T11:03:36
AAY010,33.983028,-118.116316,422.2,2025-01-01T11:03:46
AAY010,33.982134,-118.122843,415.6,2025-01-01T11:03:56
AAY010,33.98124,-118.129371,409.0,2025-01-01T11:04:06
AAY010,33.980346,-118.135898,402.4,2025-01-01T11:04:16
AAY010,33.979451,-118.142425,395.8,2025-01-01T11:04:26
AAY010,33.978557,-118.148952,389.2,2025-01-01T11:04:36
AAY010,33.977663,-118.15548,382.6,2025-01-01T11:04:46
AAY010,33.976769,-118.162007,376.0,2025-01-01T11:04:56
AAY010,33.975875,-118.168534,369.4,2025-01-01T11:05:06
AAY010,33.974981,-118.175061,362.8,2025-01-01T11:05:16
AAY010,33.974086,-118.181589,356.2,2025-01-01T11:05:26
AAY010,33.973192,-118.188116,349.6,2025-01-01T11:05:36
AAY010,33.972298,-118.194643,343.0,2025-01-01T11:05:46
AAY010,33.971404,-118.20117,336.4,2025-01-01T11:05:56
AAY010,33.97051,-118.207698,329.8,2025-01-01T11:06:06
AAY010,33.969616,-118.214225,323.1,2025-01-01T11:06:16
AAY010,33.968722,-118.220752,316.5,2025-01-01T11:06:26
AAY010,33.967827,-118.227279,309.9,2025-01-01T11:06:36
AAY010,33.966933,-118.233807,303.3,2025-01-01T11:06:46
AAY010,33.966039,-118.240334,296.7,2025-01-01T11:06:56
AAY010,33.965145,-118.246861,290.1,2025-01-01T11:07:06
AAY010,33.964251,-118.253388,283.5,2025-01-01T11:07:16
AAY010,33.963357,-118.259915,276.9,2025-01-01T11:07:26
AAY010,33.962462,-118.266443,270.3,2025-01-01T11:07:36
AAY010,33.961568,-118.27297,263.7,2025-01-01T11:07:46
AAY010,33.960674,-118.279497,257.1,2025-01-01T11:07:56
AAY010,33.95978,-118.286024,250.5,2025-01-01T11:08:06
AAY010,33.958886,-118.292552,243.9,2025-01-01T11:08:16
AAY010,33.957992,-118.299079,237.3,2025-01-01T11:08:26
AAY010,33.957098,-118.305606,230.7,2025-01-01T11:08:36
AAY010,33.956203,-118.312133,224.1,2025-01-01T11:08:46
AAY010,33.955309,-118.318661,217.5,2025-01-01T11:08:56
AAY010,33.954415,-118.325188,210.9,2025-01-01T11:09:06
AAY010,33.953521,-118.331715,204.3,2025-01-01T11:09:16
AAY010,33.952627,-118.338242,197.7,2025-01-01T11:09:26
AAY010,33.951733,-118.34477,191.0,2025-01-01T11:09:36
AAY010,33.950838,-118.351297,184.4,2025-01-01T11:09:46
AAY010,33.949944,-118.357824,177.8,2025-01-01T11:09:56
AAY010,33.94905,-118.364351,171.2,2025-01-01T11:10:06
AAY010,33.948156,-118.370879,164.6,2025-01-01T11:10:16
AAY010,33.947262,-118.377406,158.0,2025-01-01T11:10:26
AAY010,33.946368,-118.383933,151.4,2025-01-01T11:10:36
AAY010,33.945473,-118.39046,144.8,2025-01-01T11:10:46
AAY010,33.944579,-118.396988,138.2,2025-01-01T11:10:56
AAY010,33.943685,-118.403515,131.6,2025-01-01T11:11:06
AAY010,33.942791,-118.410042,125.0,2025-01-01T11:11:16
AAZ005,34.053666,-117.600664,944.0,2025-01-01T10:05:23
AAZ005,34.051755,-117.614619,929.9,2025-01-01T10:05:33
AAZ005,34.049843,-117.628574,915.8,2025-01-01T10:05:43
AAZ005,34.047932,-117.642529,901.6,2025-01-01T10:05:53
AAZ005,34.04602,-117.656483,887.5,2025-01-01T10:06:03
AAZ005,34.044108,-117.670438,873.4,2025-01-01T10:06:13
AAZ005,34.042197,-117.684393,859.3,2025-01-01T10:06:23
AAZ005,34.040285,-117.698348,845.2,2025-01-01T10:06:33
AAZ005,34.038373,-117.712303,831.0,2025-01-01T10:06:43
AAZ005,34.036462,-117.726257,816.9,2025-01-01T10:06:53
AAZ005,34.03455,-117.740212,802.8,2025-01-01T10:07:03
AAZ005,34.032638,-117.754167,788.7,2025-01-01T10:07:13
AAZ005,34.030727,-117.768122,774.6,2025-01-01T10:07:23
AAZ005,34.028815,-117.782077,760.4,2025-01-01T10:07:33
AAZ005,34.026903,-117.796031,746.3,2025-01-01T10:07:43
AAZ005,34.024992,-117.809986,732.2,2025-01-01T10:07:53
AAZ005,34.02308,-117.823941,718.1,2025-01-01T10:08:03
AAZ005,34.021168,-117.837896,703.9,2025-01-01T10:08:13
AAZ005,34.019257,-117.85185,689.8,2025-01-01T10:08:23
AAZ005,34.017345,-117.865805,675.7,2025-01-01T10:08:33
AAZ005,34.015434,-117.87976,661.6,2025-01-01T10:08:43
AAZ005,34.013522,-117.893715,647.5,2025-01-01T10:08:53
AAZ005,34.01161,-117.90767,633.3,2025-01-01T10:09:03
AAZ005,34.009699,-117.921624,619.2,2025-01-01T10:09:13
AAZ005,34.007787,-117.935579,605.1,2025-01-01T10:09:23
AAZ005,34.005875,-117.949534,591.0,2025-01-01T10:09:33
AAZ005,34.003964,-117.963489,576.9,2025-01-01T10:09:43
AAZ005,34.002052,-117.977444,562.7,2025-01-01T10:09:53
AAZ005,34.00014,-117.991398,548.6,2025-01-01T10:10:03
AAZ005,33.998229,-118.005353,534.5,2025-01-01T10:10:13
AAZ005,33.996317,-118.019308,520.4,2025-01-01T10:10:23
AAZ005,33.994405,-118.033263,506.3,2025-01-01T10:10:33
AAZ005,33.992494,-118.047217,492.1,2025-01-01T10:10:43
AAZ005,33.990582,-118.061172,478.0,2025-01-01T10:10:53
AAZ005,33.98867,-118.075127,463.9,2025-01-01T10:11:03
AAZ005,33.986759,-118.089082,449.8,2025-01-01T10:11:13
AAZ005,33.984847,-118.103037,435.7,2025-01-01T10:11:23
AAZ005,33.982936,-118.116991,421.5,2025-01-01T10:11:33
AAZ005,33.981024,-118.130946,407.4,2025-01-01T10:11:43
AAZ005,33.979112,-118.144901,393.3,2025-01-01T10:11:53
AAZ005,33.977201,-118.158856,379.2,2025-01-01T10:12:03
AAZ005,33.975289,-118.172811,365.1,2025-01-01T10:12:13
AAZ005,33.973377,-118.186765,350.9,2025-01-01T10:12:23
AAZ005,33.971466,-118.20072,336.8,2025-01-01T10:12:33
AAZ005,33.969554,-118.214675,322.7,2025-01-01T10:12:43
AAZ005,33.967642,-118.22863,308.6,2025-01-01T10:12:53
AAZ005,33.965731,-118.242585,294.4,2025-01-01T10:13:03
AAZ005,33.963819,-118.256539,280.3,2025-01-01T10:13:13
AAZ005,33.961907,-118.270494,266.2,2025-01-01T10:13:23
AAZ005,33.959996,-118.284449,252.1,2025-01-01T10:13:33
AAZ005,33.958084,-118.298404,238.0,2025-01-01T10:13:43
AAZ005,33.956173,-118.312358,223.8,2025-01-01T10:13:53
AAZ005,33.954261,-118.326313,209.7,2025-01-01T10:14:03
AAZ005,33.952349,-118.340268,195.6,2025-01-01T10:14:13
AAZ005,33.950438,-118.354223,181.5,2025-01-01T10:14:23
AAZ005,33.948526,-118.368178,167.4,2025-01-01T10:14:33
AAZ005,33.946614,-118.382132,153.2,2025-01-01T10:14:43
AAZ005,33.944703,-118.396087,139.1,2025-01-01T10:14:53
AAZ005,33.942791,-118.410042,125.0,2025-01-01T10:15:03
AAZ010,34.053666,-117.600664,944.0,2025-01-01T10:19:51
AAZ010,34.051721,-117.614864,929.6,2025-01-01T10:20:01
AAZ010,34.049776,-117.629063,915.3,2025-01-01T10:20:11
AAZ010,34.047831,-117.643263,900.9,2025-01-01T10:20:21
AAZ010,34.045886,-117.657463,886.5,2025-01-01T10:20:31
AAZ010,34.043941,-117.671662,872.2,2025-01-01T10:20:41
AAZ010,34.041995,-117.685862,857.8,2025-01-01T10:20:51
AAZ010,34.04005,-117.700062,843.4,2025-01-01T10:21:01
AAZ010,34.038105,-117.714261,829.1,2025-01-01T10:21:11
AAZ010,34.03616,-117.728461,814.7,2025-01-01T10:21:21
AAZ010,34.034215,-117.74266,800.3,2025-01-01T10:21:31
AAZ010,34.032269,-117.75686,785.9,2025-01-01T10:21:41
AAZ010,34.030324,-117.77106,771.6,2025-01-01T10:21:51
AAZ010,34.028379,-117.785259,757.2,2025-01-01T10:22:01
AAZ010,34.026434,-117.799459,742.8,2025-01-01T10:22:11
AAZ010,34.024489,-117.813658,728.5,2025-01-01T10:22:21
AAZ010,34.022544,-117.827858,714.1,2025-01-01T10:22:31
AAZ010,34.020598,-117.842058,699.7,2025-01-01T10:22:41
AAZ010,34.018653,-117.856257,685.4,2025-01-01T10:22:51
AAZ010,34.016708,-117.870457,671.0,2025-01-01T10:23:01
AAZ010,34.014763,-117.884656,656.6,2025-01-01T10:23:11
AAZ010,34.012818,-117.898856,642.3,2025-01-01T10:23:21
AAZ010,34.010872,-117.913056,627.9,2025-01-01T10:23:31
AAZ010,34.008927,-117.927255,613.5,2025-01-01T10:23:41
AAZ010,34.006982,-117.941455,599.2,2025-01-01T10:23:51
AAZ010,34.005037,-117.955654,584.8,2025-01-01T10:24:01
AAZ010,34.003092,-117.969854,570.4,2025-01-01T10:24:11
AAZ010,34.001147,-117.984054,556.1,2025-01-01T10:24:21
AAZ010,33.999201,-117.998253,541.7,2025-01-01T10:24:31
AAZ010,33.997256,-118.012453,527.3,2025-01-01T10:24:41
AAZ010,33.995311,-118.026653,512.9,2025-01-01T10:24:51
AAZ010,33.993366,-118.040852,498.6,2025-01-01T10:25:01
AAZ010,33.991421,-118.055052,484.2,2025-01-01T10:25:11
AAZ010,33.989475,-118.069251,469.8,2025-01-01T10:25:21
AAZ010,33.98753,-118.083451,455.5,2025-01-01T10:25:31
AAZ010,33.985585,-118.097651,441.1,2025-01-01T10:25:41
AAZ010,33.98364,-118.11185,426.7,2025-01-01T10:25:51
AAZ010,33.981695,-118.12605,412.4,2025-01-01T10:26:01
AAZ010,33.979749,-118.140249,398.0,2025-01-01T10:26:11
AAZ010,33.977804,-118.154449,383.6,2025-01-01T10:26:21
AAZ010,33.975859,-118.168649,369.3,2025-01-01T10:26:31
AAZ010,33.973914,-118.182848,354.9,2025-01-01T10:26:41
AAZ010,33.971969,-118.197048,340.5,2025-01-01T10:26:51
AAZ010,33.970024,-118.211247,326.2,2025-01-01T10:27:01
AAZ010,33.968078,-118.225447,311.8,2025-01-01T10:27:11
AAZ010,33.966133,-118.239647,297.4,2025-01-01T10:27:21
AAZ010,33.964188,-118.253846,283.1,2025-01-01T10:27:31
AAZ010,33.962243,-118.268046,268.7,2025-01-01T10:27:41
AAZ010,33.960298,-118.282246,254.3,2025-01-01T10:27:51
AAZ010,33.958352,-118.296445,239.9,2025-01-01T10:28:01
AAZ010,33.956407,-118.310645,225.6,2025-01-01T10:28:11
AAZ010,33.954462,-118.324844,211.2,2025-01-01T10:28:21
AAZ010,33.952517,-118.339044,196.8,2025-01-01T10:28:31
AAZ010,33.950572,-118.353244,182.5,2025-01-01T10:28:41
AAZ010,33.948627,-118.367443,168.1,2025-01-01T10:28:51
AAZ010,33.946681,-118.381643,153.7,2025-01-01T10:29:01
AAZ010,33.944736,-118.395842,139.4,2025-01-01T10:29:11
AAZ010,33.942791,-118.410042,125.0,2025-01-01T10:29:21
AAX006,34.053666,-117.600664,944.0,2025-01-01T11:43:42
AAX006,34.054059,-117.60285,943.5,2025-01-01T11:43:52
AAX006,34.054451,-117.605037,943.0,2025-01-01T11:44:02
AAX006,34.054844,-117.607223,942.5,2025-01-01T11:44:12
AAX006,34.055236,-117.609409,942.0,2025-01-01T11:44:22
AAX006,34.055628,-117.611595,941.4,2025-01-01T11:44:32
AAX006,34.056021,-117.613781,940.9,2025-01-01T11:44:42
AAX006,34.056413,-117.615967,940.4,2025-01-01T11:44:52
AAX006,34.056806,-117.618153,939.9,2025-01-01T11:45:02
AAX006,34.057198,-117.620339,939.4,2025-01-01T11:45:12
AAX006,34.05759,-117.622526,938.9,2025-01-01T11:45:22
AAX006,34.057983,-117.624712,938.4,2025-01-01T11:45:32
AAX006,34.058375,-117.626898,937.9,2025-01-01T11:45:42
AAX006,34.058767,-117.629084,937.3,2025-01-01T11:45:52
AAX006,34.05916,-117.63127,936.8,2025-01-01T11:46:02
AAX006,34.059552,-117.633456,936.3,2025-01-01T11:46:12
AAX006,34.059945,-117.635642,935.8,2025-01-01T11:46:22
AAX006,34.060337,-117.637828,935.3,2025-01-01T11:46:32
AAX006,34.060729,-117.640015,934.8,2025-01-01T11:46:42
AAX006,34.061122,-117.642201,934.3,2025-01-01T11:46:52
AAX006,34.061514,-117.644387,933.8,2025-01-01T11:47:02
AAX006,34.061907,-117.646573,933.2,2025-01-01T11:47:12
AAX006,34.062299,-117.648759,932.7,2025-01-01T11:47:22
AAX006,34.062691,-117.650945,932.2,2025-01-01T11:47:32
AAX006,34.063084,-117.653131,931.7,2025-01-01T11:47:42
AAX006,34.063476,-117.655317,931.2,2025-01-01T11:47:52
AAX006,34.063869,-117.657504,930.7,2025-01-01T11:48:02
AAX006,34.064261,-117.65969,930.2,2025-01-01T11:48:12
AAX006,34.064653,-117.661876,929.7,2025-01-01T11:48:22
AAX006,34.065046,-117.664062,929.1,2025-01-01T11:48:32
AAX006,34.065438,-117.666248,928.6,2025-01-01T11:48:42
AAX006,34.06583,-117.668434,928.1,2025-01-01T11:48:52
AAX006,34.066223,-117.67062,927.6,2025-01-01T11:49:02
AAX006,34.066615,-117.672807,927.1,2025-01-01T11:49:12
AAX006,34.067008,-117.674993,926.6,2025-01-01T11:49:22
AAX006,34.0674,-117.677179,926.1,2025-01-01T11:49:32
AAX006,34.067792,-117.679365,925.6,2025-01-01T11:49:42
AAX006,34.068185,-117.681551,925.0,2025-01-01T11:49:52
AAX006,34.068577,-117.683737,924.5,2025-01-01T11:50:02
AAX006,34.06897,-117.685923,924.0,2025-01-01T11:50:12
AAX006,34.069362,-117.688109,923.5,2025-01-01T11:50:22
AAX006,34.069754,-117.690296,923.0,2025-01-01T11:50:32
AAX006,34.070147,-117.692482,922.5,2025-01-01T11:50:42
AAX006,34.070539,-117.694668,922.0,2025-01-01T11:50:52
AAX006,34.070932,-117.696854,921.5,2025-01-01T11:51:02
AAX006,34.071324,-117.69904,920.9,2025-01-01T11:51:12
AAX006,34.071716,-117.701226,920.4,2025-01-01T11:51:22
AAX006,34.072109,-117.703412,919.9,2025-01-01T11:51:32
AAX006,34.072501,-117.705598,919.4,2025-01-01T11:51:42
AAX006,34.072893,-117.707785,918.9,2025-01-01T11:51:52
AAX006,34.073286,-117.709971,918.4,2025-01-01T11:52:02
AAX006,34.073678,-117.712157,917.9,2025-01-01T11:52:12
AAX006,34.074071,-117.714343,917.4,2025-01-01T11:52:22
AAX006,34.074463,-117.716529,916.8,2025-01-01T11:52:32
AAX006,34.074855,-117.718715,916.3,2025-01-01T11:52:42
AAX006,34.075248,-117.720901,915.8,2025-01-01T11:52:52
AAX006,34.07564,-117.723087,915.3,2025-01-01T11:53:02
AAX006,34.076033,-117.725274,914.8,2025-01-01T11:53:12
AAX006,34.076425,-117.72746,914.3,2025-01-01T11:53:22
AAX006,34.076817,-117.729646,913.8,2025-01-01T11:53:32
AAX006,34.07721,-117.731832,913.3,2025-01-01T11:53:42
AAX006,34.077602,-117.734018,912.7,2025-01-01T11:53:52
AAX006,34.077994,-117.736204,912.2,2025-01-01T11:54:02
AAX006,34.078387,-117.73839,911.7,2025-01-01T11:54:12
AAX006,34.078779,-117.740577,911.2,2025-01-01T11:54:22
AAX006,34.079172,-117.742763,910.7,2025-01-01T11:54:32
AAX006,34.079564,-117.744949,910.2,2025-01-01T11:54:42
AAX006,34.079956,-117.747135,909.7,2025-01-01T11:54:52
AAX006,34.080349,-117.749321,909.2,2025-01-01T11:55:02
AAX006,34.080741,-117.751507,908.6,2025-01-01T11:55:12
AAX006,34.081134,-117.753693,908.1,2025-01-01T11:55:22
AAX006,34.081526,-117.755879,907.6,2025-01-01T11:55:32
AAX006,34.081918,-117.758066,907.1,2025-01-01T11:55:42
AAX006,34.082311,-117.760252,906.6,2025-01-01T11:55:52
AAX006,34.082703,-117.762438,906.1,2025-01-01T11:56:02
AAX006,34.083096,-117.764624,905.6,2025-01-01T11:56:12
AAX006,34.083488,-117.76681,905.1,2025-01-01T11:56:22
AAX006,34.08388,-117.768996,904.5,2025-01-01T11:56:32
AAX006,34.084273,-117.771182,904.0,2025-01-01T11:56:42
AAX006,34.084665,-117.773368,903.5,2025-01-01T11:56:52
AAX006,34.085057,-117.775555,903.0,2025-01-01T11:57:02
AAX006,34.08545,-117.777741,902.5,2025-01-01T11:57:12
AAX006,34.085842,-117.779927,902.0,2025-01-01T11:57:22
AAX006,34.086235,-117.782113,901.5,2025-01-01T11:57:32
AAX006,34.086627,-117.784299,901.0,2025-01-01T11:57:42
AAX006,34.087019,-117.786485,900.5,2025-01-01T11:57:52
AAX006,34.087412,-117.788671,899.9,2025-01-01T11:58:02
AAX006,34.087804,-117.790857,899.4,2025-01-01T11:58:12
AAX006,34.088197,-117.793044,898.9,2025-01-01T11:58:22
AAX006,34.088589,-117.79523,898.4,2025-01-01T11:58:32
AAX006,34.088981,-117.797416,897.9,2025-01-01T11:58:42
AAX006,34.089374,-117.799602,897.4,2025-01-01T11:58:52
AAX006,34.089766,-117.801788,896.9,2025-01-01T11:59:02
AAX006,34.090158,-117.803974,896.4,2025-01-01T11:59:12
AAX006,34.090551,-117.80616,895.8,2025-01-01T11:59:22
AAX006,34.090943,-117.808347,895.3,2025-01-01T11:59:32
AAX006,34.091336,-117.810533,894.8,2025-01-01T11:59:42
AAX006,34.091728,-117.812719,894.3,2025-01-01T11:59:52
AAX006,34.09212,-117.814905,893.8,2025-01-01T12:00:02
AAX006,34.092513,-117.817091,893.3,2025-01-01T12:00:12
AAX006,34.092905,-117.819277,892.8,2025-01-01T12:00:22
AAX006,34.093298,-117.821463,892.3,2025-01-01T12:00:32
AAX006,34.09369,-117.823649,891.7,2025-01-01T12:00:42
AAX006,34.094082,-117.825836,891.2,2025-01-01T12:00:52
AAX006,34.094475,-117.828022,890.7,2025-01-01T12:01:02
AAX006,34.094867,-117.830208,890.2,2025-01-01T12:01:12
AAX006,34.09526,-117.832394,889.7,2025-01-01T12:01:22
AAX006,34.095652,-117.83458,889.2,2025-01-01T12:01:32
AAX006,34.096044,-117.836766,888.7,2025-01-01T12:01:42
AAX006,34.096437,-117.838952,888.2,2025-01-01T12:01:52
AAX006,34.096829,-117.841138,887.6,2025-01-01T12:02:02
AAX006,34.097221,-117.843325,887.1,2025-01-01T12:02:12
AAX006,34.097614,-117.845511,886.6,2025-01-01T12:02:22
AAX006,34.098006,-117.847697,886.1,2025-01-01T12:02:32
AAX006,34.098399,-117.849883,885.6,2025-01-01T12:02:42
AAX006,34.098791,-117.852069,885.1,2025-01-01T12:02:52
AAX006,34.099183,-117.854255,884.6,2025-01-01T12:03:02
AAX006,34.099576,-117.856441,884.1,2025-01-01T12:03:12
AAX006,34.099968,-117.858627,883.5,2025-01-01T12:03:22
AAX006,34.100361,-117.860814,883.0,2025-01-01T12:03:32
AAX006,34.100753,-117.863,882.5,2025-01-01T12:03:42
AAX006,34.101145,-117.865186,882.0,2025-01-01T12:03:52
AAX006,34.101538,-117.867372,881.5,2025-01-01T12:04:02
AAX006,34.10193,-117.869558,881.0,2025-01-01T12:04:12
AAX006,34.102323,-117.871744,880.5,2025-01-01T12:04:22
AAX006,34.102715,-117.87393,880.0,2025-01-01T12:04:32
AAX006,34.103107,-117.876116,879.4,2025-01-01T12:04:42
AAX006,34.1035,-117.878303,878.9,2025-01-01T12:04:52
AAX006,34.103892,-117.880489,878.4,2025-01-01T12:05:02
AAX006,34.104284,-117.882675,877.9,2025-01-01T12:05:12
AAX006,34.104677,-117.884861,877.4,2025-01-01T12:05:22
AAX006,34.105069,-117.887047,876.9,2025-01-01T12:05:32
AAX006,34.105462,-117.889233,876.4,2025-01-01T12:05:42
AAX006,34.105854,-117.891419,875.9,2025-01-01T12:05:52
AAX006,34.106246,-117.893606,875.3,2025-01-01T12:06:02
AAX006,34.106639,-117.895792,874.8,2025-01-01T12:06:12
AAX006,34.107031,-117.897978,874.3,2025-01-01T12:06:22
AAX006,34.107424,-117.900164,873.8,2025-01-01T12:06:32
AAX006,34.107816,-117.90235,873.3,2025-01-01T12:06:42
AAX006,34.108208,-117.904536,872.8,2025-01-01T12:06:52
AAX006,34.108601,-117.906722,872.3,2025-01-01T12:07:02
AAX006,34.108993,-117.908908,871.8,2025-01-01T12:07:12
AAX006,34.109385,-117.911095,871.2,2025-01-01T12:07:22
AAX006,34.109778,-117.913281,870.7,2025-01-01T12:07:32
AAX006,34.11017,-117.915467,870.2,2025-01-01T12:07:42
AAX006,34.110563,-117.917653,869.7,2025-01-01T12:07:52
AAX006,34.110955,-117.919839,869.2,2025-01-01T12:08:02
AAX006,34.111347,-117.922025,868.7,2025-01-01T12:08:12
AAX006,34.11174,-117.924211,868.2,2025-01-01T12:08:22
AAX006,34.112132,-117.926397,867.7,2025-01-01T12:08:32
AAX006,34.112525,-117.928584,867.1,2025-01-01T12:08:42
AAX006,34.112917,-117.93077,866.6,2025-01-01T12:08:52
AAX006,34.113309,-117.932956,866.1,2025-01-01T12:09:02
AAX006,34.113702,-117.935142,865.6,2025-01-01T12:09:12
AAX006,34.114094,-117.937328,865.1,2025-01-01T12:09:22
AAX006,34.114487,-117.939514,864.6,2025-01-01T12:09:32
AAX006,34.114879,-117.9417,864.1,2025-01-01T12:09:42
AAX006,34.115271,-117.943886,863.6,2025-01-01T12:09:52
AAX006,34.115664,-117.946073,863.0,2025-01-01T12:10:02
AAX006,34.116056,-117.948259,862.5,2025-01-01T12:10:12
AAX006,34.116448,-117.950445,862.0,2025-01-01T12:10:22
AAX006,34.116841,-117.952631,861.5,2025-01-01T12:10:32
AAX006,34.117233,-117.954817,861.0,2025-01-01T12:10:42
AAX006,34.117626,-117.957003,860.5,2025-01-01T12:10:52
AAX006,34.118018,-117.959189,860.0,2025-01-01T12:11:02
AAX006,34.11841,-117.961376,859.5,2025-01-01T12:11:12
AAX006,34.118803,-117.963562,859.0,2025-01-01T12:11:22
AAX006,34.119195,-117.965748,858.4,2025-01-01T12:11:32
AAX006,34.119588,-117.967934,857.9,2025-01-01T12:11:42
AAX006,34.11998,-117.97012,857.4,2025-01-01T12:11:52
AAX006,34.120372,-117.972306,856.9,2025-01-01T12:12:02
AAX006,34.120765,-117.974492,856.4,2025-01-01T12:12:12
AAX006,34.121157,-117.976678,855.9,2025-01-01T12:12:22
AAX006,34.121549,-117.978865,855.4,2025-01-01T12:12:32
AAX006,34.121942,-117.981051,854.9,2025-01-01T12:12:42
AAX006,34.122334,-117.983237,854.3,2025-01-01T12:12:52
AAX006,34.122727,-117.985423,853.8,2025-01-01T12:13:02
AAX006,34.123119,-117.987609,853.3,2025-01-01T12:13:12
AAX006,34.123511,-117.989795,852.8,2025-01-01T12:13:22
AAX006,34.123904,-117.991981,852.3,2025-01-01T12:13:32
AAX006,34.124296,-117.994167,851.8,2025-01-01T12:13:42
AAX006,34.124689,-117.996354,851.3,2025-01-01T12:13:52
AAX006,34.125081,-117.99854,850.8,2025-01-01T12:14:02
AAX006,34.125473,-118.000726,850.2,2025-01-01T12:14:12
AAX006,34.125866,-118.002912,849.7,2025-01-01T12:14:22
AAX006,34.126258,-118.005098,849.2,2025-01-01T12:14:32
AAX006,34.126651,-118.007284,848.7,2025-01-01T12:14:42
AAX006,34.127043,-118.00947,848.2,2025-01-01T12:14:52
AAX006,34.127435,-118.011656,847.7,2025-01-01T12:15:02
AAX006,34.127828,-118.013843,847.2,2025-01-01T12:15:12
AAX006,34.12822,-118.016029,846.7,2025-01-01T12:15:22
AAX006,34.128612,-118.018215,846.1,2025-01-01T12:15:32
AAX006,34.129005,-118.020401,845.6,2025-01-01T12:15:42
AAX006,34.129397,-118.022587,845.1,2025-01-01T12:15:52
AAX006,34.12979,-118.024773,844.6,2025-01-01T12:16:02
AAX006,34.130182,-118.026959,844.1,2025-01-01T12:16:12
AAX006,34.130574,-118.029146,843.6,2025-01-01T12:16:22
AAX006,34.130967,-118.031332,843.1,2025-01-01T12:16:32
AAX006,34.131359,-118.033518,842.6,2025-01-01T12:16:42
AAX006,34.131752,-118.035704,842.0,2025-01-01T12:16:52
AAX006,34.132144,-118.03789,841.5,2025-01-01T12:17:02
AAX006,34.132536,-118.040076,841.0,2025-01-01T12:17:12
