tail_number,lat,lon,alt,speed,heading,fuel,timestamp
AAZ005,33.959422,-118.288635,247.8,275.254,260.8,0.948,2025-01-01T10:52:37
AAZ005,33.957574,-118.302125,234.2,275.254,260.8,0.947,2025-01-01T10:52:47
AAZ005,33.955726,-118.315615,220.5,275.254,260.8,0.946,2025-01-01T10:52:57
AAZ005,33.953879,-118.329104,206.9,275.254,260.8,0.945,2025-01-01T10:53:07
AAZ005,33.952031,-118.342594,193.2,275.254,260.8,0.944,2025-01-01T10:53:17
AAZ005,33.950183,-118.356083,179.6,275.254,260.8,0.943,2025-01-01T10:53:27
AAZ005,33.948335,-118.369573,165.9,275.254,260.8,0.942,2025-01-01T10:53:37
AAZ005,33.946487,-118.383063,152.3,275.254,260.8,0.941,2025-01-01T10:53:47
AAZ005,33.944639,-118.396552,138.6,275.254,260.8,0.94,2025-01-01T10:53:57
AAZ005,33.942791,-118.410042,125.0,275.254,260.8,0.939,2025-01-01T10:54:07
AAZ010,34.053666,-117.600664,944.0,298.293,260.8,0.999,2025-01-01T11:17:10
AAZ010,34.051651,-117.61538,929.1,298.293,260.8,0.998,2025-01-01T11:17:20
AAZ010,34.049635,-117.630096,914.2,298.293,260.8,0.997,2025-01-01T11:17:30
AAZ010,34.047619,-117.644812,899.3,298.293,260.8,0.996,2025-01-01T11:17:40
AAZ010,34.045603,-117.659528,884.4,298.293,260.8,0.995,2025-01-01T11:17:50
AAZ010,34.043587,-117.674244,869.5,298.293,260.8,0.994,2025-01-01T11:18:00
AAZ010,34.041571,-117.68896,854.7,298.293,260.8,0.993,2025-01-01T11:18:10
AAZ010,34.039555,-117.703676,839.8,298.293,260.8,0.992,2025-01-01T11:18:20
AAZ010,34.037539,-117.718392,824.9,298.293,260.8,0.991,2025-01-01T11:18:30
AAZ010,34.035523,-117.733108,810.0,298.293,260.8,0.99,2025-01-01T11:18:40
AAZ010,34.033507,-117.747824,795.1,298.293,260.8,0.989,2025-01-01T11:18:50
AAZ010,34.031491,-117.76254,780.2,298.293,260.8,0.988,2025-01-01T11:19:00
AAZ010,34.029475,-117.777256,765.3,298.293,260.8,0.987,2025-01-01T11:19:10
AAZ010,34.02746,-117.791972,750.4,298.293,260.8,0.986,2025-01-01T11:19:20
AAZ010,34.025444,-117.806688,735.5,298.293,260.8,0.985,2025-01-01T11:19:30
AAZ010,34.023428,-117.821404,720.6,298.293,260.8,0.984,2025-01-01T11:19:40
AAZ010,34.021412,-117.83612,705.7,298.293,260.8,0.983,2025-01-01T11:19:50
AAZ010,34.019396,-117.850836,690.9,298.293,260.8,0.982,2025-01-01T11:20:00
AAZ010,34.01738,-117.865552,676.0,298.293,260.8,0.981,2025-01-01T11:20:10
AAZ010,34.015364,-117.880267,661.1,298.293,260.8,0.98,2025-01-01T11:20:20
AAZ010,34.013348,-117.894983,646.2,298.293,260.8,0.979,2025-01-01T11:20:30
AAZ010,34.011332,-117.909699,631.3,298.293,260.8,0.978,2025-01-01T11:20:40
AAZ010,34.009316,-117.924415,616.4,298.293,260.8,0.977,2025-01-01T11:20:50
AAZ010,34.0073,-117.939131,601.5,298.293,260.8,0.976,2025-01-01T11:21:00
AAZ010,34.005284,-117.953847,586.6,298.293,260.8,0.975,2025-01-01T11:21:10
AAZ010,34.003269,-117.968563,571.7,298.293,260.8,0.974,2025-01-01T11:21:20
AAZ010,34.001253,-117.983279,556.8,298.293,260.8,0.973,2025-01-01T11:21:30
AAZ010,33.999237,-117.997995,541.9,298.293,260.8,0.972,2025-01-01T11:21:40
AAZ010,33.997221,-118.012711,527.1,298.293,260.8,0.971,2025-01-01T11:21:50
AAZ010,33.995205,-118.027427,512.2,298.293,260.8,0.97,2025-01-01T11:22:00
AAZ010,33.993189,-118.042143,497.3,298.293,260.8,0.969,2025-01-01T11:22:10
AAZ010,33.991173,-118.056859,482.4,298.293,260.8,0.968,2025-01-01T11:22:20
AAZ010,33.989157,-118.071575,467.5,298.293,260.8,0.967,2025-01-01T11:22:30
AAZ010,33.987141,-118.086291,452.6,298.293,260.8,0.966,2025-01-01T11:22:40
AAZ010,33.985125,-118.101007,437.7,298.293,260.8,0.965,2025-01-01T11:22:50
AAZ010,33.983109,-118.115723,422.8,298.293,260.8,0.964,2025-01-01T11:23:00
AAZ010,33.981093,-118.130439,407.9,298.293,260.8,0.963,2025-01-01T11:23:10
AAZ010,33.979078,-118.145155,393.0,298.293,260.8,0.962,2025-01-01T11:23:20
AAZ010,33.977062,-118.159871,378.1,298.293,260.8,0.961,2025-01-01T11:23:30
AAZ010,33.975046,-118.174587,363.3,298.293,260.8,0.96,2025-01-01T11:23:40
AAZ010,33.97303,-118.189303,348.4,298.293,260.8,0.959,2025-01-01T11:23:50
AAZ010,33.971014,-118.204019,333.5,298.293,260.8,0.958,2025-01-01T11:24:00
AAZ010,33.968998,-118.218735,318.6,298.293,260.8,0.957,2025-01-01T11:24:10
AAZ010,33.966982,-118.23345,303.7,298.293,260.8,0.956,2025-01-01T11:24:20
AAZ010,33.964966,-118.248166,288.8,298.293,260.8,0.955,2025-01-01T11:24:30
AAZ010,33.96295,-118.262882,273.9,298.293,260.8,0.954,2025-01-01T11:24:40
AAZ010,33.960934,-118.277598,259.0,298.293,260.8,0.953,2025-01-01T11:24:50
AAZ010,33.958918,-118.292314,244.1,298.293,260.8,0.952,2025-01-01T11:25:00
AAZ010,33.956902,-118.30703,229.2,298.293,260.8,0.951,2025-01-01T11:25:10
AAZ010,33.954887,-118.321746,214.3,298.293,260.8,0.95,2025-01-01T11:25:20
AAZ010,33.952871,-118.336462,199.5,298.293,260.8,0.949,2025-01-01T11:25:30
AAZ010,33.950855,-118.351178,184.6,298.293,260.8,0.948,2025-01-01T11:25:40
AAZ010,33.948839,-118.365894,169.7,298.293,260.8,0.947,2025-01-01T11:25:50
AAZ010,33.946823,-118.38061,154.8,298.293,260.8,0.946,2025-01-01T11:26:00
AAZ010,33.944807,-118.395326,139.9,298.293,260.8,0.945,2025-01-01T11:26:10
AAZ010,33.942791,-118.410042,125.0,298.293,260.8,0.944,2025-01-01T11:26:20
AAX006,34.053666,-117.600664,944.0,49.992,282.4,0.999,2025-01-01T11:07:43
AAX006,34.054095,-117.603049,943.4,49.992,282.4,0.998,2025-01-01T11:07:53
AAX006,34.054523,-117.605434,942.9,49.992,282.4,0.997,2025-01-01T11:08:03
AAX006,34.054951,-117.607819,942.3,49.992,282.4,0.996,2025-01-01T11:08:13
AAX006,34.055379,-117.610204,941.8,49.992,282.4,0.995,2025-01-01T11:08:23
AAX006,34.055807,-117.612589,941.2,49.992,282.4,0.994,2025-01-01T11:08:33
AAX006,34.056235,-117.614973,940.6,49.992,282.4,0.993,2025-01-01T11:08:43
AAX006,34.056663,-117.617358,940.1,49.992,282.4,0.992,2025-01-01T11:08:53
AAX006,34.057091,-117.619743,939.5,49.992,282.4,0.991,2025-01-01T11:09:03
AAX006,34.057519,-117.622128,939.0,49.992,282.4,0.99,2025-01-01T11:09:13
AAX006,34.057947,-117.624513,938.4,49.992,282.4,0.989,2025-01-01T11:09:23
AAX006,34.058375,-117.626898,937.9,49.992,282.4,0.988,2025-01-01T11:09:33
AAX006,34.058803,-117.629283,937.3,49.992,282.4,0.987,2025-01-01T11:09:43
AAX006,34.059231,-117.631668,936.7,49.992,282.4,0.986,2025-01-01T11:09:53
AAX006,34.059659,-117.634052,936.2,49.992,282.4,0.985,2025-01-01T11:10:03
AAX006,34.060087,-117.636437,935.6,49.992,282.4,0.984,2025-01-01T11:10:13
AAX006,34.060515,-117.638822,935.1,49.992,282.4,0.983,2025-01-01T11:10:23
AAX006,34.060943,-117.641207,934.5,49.992,282.4,0.982,2025-01-01T11:10:33
AAX006,34.061372,-117.643592,933.9,49.992,282.4,0.981,2025-01-01T11:10:43
AAX006,34.0618,-117.645977,933.4,49.992,282.4,0.98,2025-01-01T11:10:53
AAX006,34.062228,-117.648362,932.8,49.992,282.4,0.979,2025-01-01T11:11:03
AAX006,34.062656,-117.650746,932.3,49.992,282.4,0.978,2025-01-01T11:11:13
AAX006,34.063084,-117.653131,931.7,49.992,282.4,0.977,2025-01-01T11:11:23
AAX006,34.063512,-117.655516,931.1,49.992,282.4,0.976,2025-01-01T11:11:33
AAX006,34.06394,-117.657901,930.6,49.992,282.4,0.975,2025-01-01T11:11:43
AAX006,34.064368,-117.660286,930.0,49.992,282.4,0.974,2025-01-01T11:11:53
AAX006,34.064796,-117.662671,929.5,49.992,282.4,0.973,2025-01-01T11:12:03
AAX006,34.065224,-117.665056,928.9,49.992,282.4,0.972,2025-01-01T11:12:13
AAX006,34.065652,-117.667441,928.4,49.992,282.4,0.971,2025-01-01T11:12:23
AAX006,34.06608,-117.669825,927.8,49.992,282.4,0.97,2025-01-01T11:12:33
AAX006,34.066508,-117.67221,927.2,49.992,282.4,0.969,2025-01-01T11:12:43
AAX006,34.066936,-117.674595,926.7,49.992,282.4,0.968,2025-01-01T11:12:53
AAX006,34.067364,-117.67698,926.1,49.992,282.4,0.967,2025-01-01T11:13:03
AAX006,34.067792,-117.679365,925.6,49.992,282.4,0.966,2025-01-01T11:13:13
AAX006,34.06822,-117.68175,925.0,49.992,282.4,0.965,2025-01-01T11:13:23
AAX006,34.068649,-117.684135,924.4,49.992,282.4,0.964,2025-01-01T11:13:33
AAX006,34.069077,-117.68652,923.9,49.992,282.4,0.963,2025-01-01T11:13:43
AAX006,34.069505,-117.688904,923.3,49.992,282.4,0.962,2025-01-01T11:13:53
AAX006,34.069933,-117.691289,922.8,49.992,282.4,0.961,2025-01-01T11:14:03
AAX006,34.070361,-117.693674,922.2,49.992,282.4,0.96,2025-01-01T11:14:13
AAX006,34.070789,-117.696059,921.6,49.992,282.4,0.959,2025-01-01T11:14:23
AAX006,34.071217,-117.698444,921.1,49.992,282.4,0.958,2025-01-01T11:14:33
AAX006,34.071645,-117.700829,920.5,49.992,282.4,0.957,2025-01-01T11:14:43
AAX006,34.072073,-117.703214,920.0,49.992,282.4,0.956,2025-01-01T11:14:53
AAX006,34.072501,-117.705598,919.4,49.992,282.4,0.955,2025-01-01T11:15:03
AAX006,34.072929,-117.707983,918.8,49.992,282.4,0.954,2025-01-01T11:15:13
AAX006,34.073357,-117.710368,918.3,49.992,282.4,0.953,2025-01-01T11:15:23
AAX006,34.073785,-117.712753,917.7,49.992,282.4,0.952,2025-01-01T11:15:33
AAX006,34.074213,-117.715138,917.2,49.992,282.4,0.951,2025-01-01T11:15:43
AAX006,34.074641,-117.717523,916.6,49.992,282.4,0.95,2025-01-01T11:15:53
AAX006,34.075069,-117.719908,916.1,49.992,282.4,0.949,2025-01-01T11:16:03
AAX006,34.075497,-117.722293,915.5,49.992,282.4,0.948,2025-01-01T11:16:13
AAX006,34.075926,-117.724677,914.9,49.992,282.4,0.947,2025-01-01T11:16:23
AAX006,34.076354,-117.727062,914.4,49.992,282.4,0.946,2025-01-01T11:16:33
AAX006,34.076782,-117.729447,913.8,49.992,282.4,0.945,2025-01-01T11:16:43
AAX006,34.07721,-117.731832,913.3,49.992,282.4,0.944,2025-01-01T11:16:53
AAX006,34.077638,-117.734217,912.7,49.992,282.4,0.943,2025-01-01T11:17:03
AAX006,34.078066,-117.736602,912.1,49.992,282.4,0.942,2025-01-01T11:17:13
AAX006,34.078494,-117.738987,911.6,49.992,282.4,0.941,2025-01-01T11:17:23
AAX006,34.078922,-117.741371,911.0,49.992,282.4,0.94,2025-01-01T11:17:33
AAX006,34.07935,-117.743756,910.5,49.992,282.4,0.939,2025-01-01T11:17:43
AAX006,34.079778,-117.746141,909.9,49.992,282.4,0.938,2025-01-01T11:17:53
AAX006,34.080206,-117.748526,909.3,49.992,282.4,0.937,2025-01-01T11:18:03
AAX006,34.080634,-117.750911,908.8,49.992,282.4,0.936,2025-01-01T11:18:13
AAX006,34.081062,-117.753296,908.2,49.992,282.4,0.935,2025-01-01T11:18:23
AAX006,34.08149,-117.755681,907.7,49.992,282.4,0.934,2025-01-01T11:18:33
AAX006,34.081918,-117.758066,907.1,49.992,282.4,0.933,2025-01-01T11:18:43
AAX006,34.082346,-117.76045,906.6,49.992,282.4,0.932,2025-01-01T11:18:53
AAX006,34.082774,-117.762835,906.0,49.992,282.4,0.931,2025-01-01T11:19:03
AAX006,34.083203,-117.76522,905.4,49.992,282.4,0.93,2025-01-01T11:19:13
AAX006,34.083631,-117.767605,904.9,49.992,282.4,0.929,2025-01-01T11:19:23
AAX006,34.084059,-117.76999,904.3,49.992,282.4,0.928,2025-01-01T11:19:33
AAX006,34.084487,-117.772375,903.8,49.992,282.4,0.927,2025-01-01T11:19:43
AAX006,34.084915,-117.77476,903.2,49.992,282.4,0.926,2025-01-01T11:19:53
AAX006,34.085343,-117.777144,902.6,49.992,282.4,0.925,2025-01-01T11:20:03
AAX006,34.085771,-117.779529,902.1,49.992,282.4,0.924,2025-01-01T11:20:13
AAX006,34.086199,-117.781914,901.5,49.992,282.4,0.923,2025-01-01T11:20:23
AAX006,34.086627,-117.784299,901.0,49.992,282.4,0.922,2025-01-01T11:20:33
AAX006,34.087055,-117.786684,900.4,49.992,282.4,0.921,2025-01-01T11:20:43
AAX006,34.087483,-117.789069,899.8,49.992,282.4,0.92,2025-01-01T11:20:53
AAX006,34.087911,-117.791454,899.3,49.992,282.4,0.919,2025-01-01T11:21:03
AAX006,34.088339,-117.793839,898.7,49.992,282.4,0.918,2025-01-01T11:21:13
AAX006,34.088767,-117.796223,898.2,49.992,282.4,0.917,2025-01-01T11:21:23
AAX006,34.089195,-117.798608,897.6,49.992,282.4,0.916,2025-01-01T11:21:33
AAX006,34.089623,-117.800993,897.1,49.992,282.4,0.915,2025-01-01T11:21:43
AAX006,34.090051,-117.803378,896.5,49.992,282.4,0.914,2025-01-01T11:21:53
AAX006,34.09048,-117.805763,895.9,49.992,282.4,0.913,2025-01-01T11:22:03
AAX006,34.090908,-117.808148,895.4,49.992,282.4,0.912,2025-01-01T11:22:13
AAX006,34.091336,-117.810533,894.8,49.992,282.4,0.911,2025-01-01T11:22:23
AAX006,34.091764,-117.812917,894.3,49.992,282.4,0.91,2025-01-01T11:22:33
AAX006,34.092192,-117.815302,893.7,49.992,282.4,0.909,2025-01-01T11:22:43
AAX006,34.09262,-117.817687,893.1,49.992,282.4,0.908,2025-01-01T11:22:53
AAX006,34.093048,-117.820072,892.6,49.992,282.4,0.907,2025-01-01T11:23:03
AAX006,34.093476,-117.822457,892.0,49.992,282.4,0.906,2025-01-01T11:23:13
AAX006,34.093904,-117.824842,891.5,49.992,282.4,0.905,2025-01-01T11:23:23
AAX006,34.094332,-117.827227,890.9,49.992,282.4,0.904,2025-01-01T11:23:33
AAX006,34.09476,-117.829612,890.3,49.992,282.4,0.903,2025-01-01T11:23:43
AAX006,34.095188,-117.831996,889.8,49.992,282.4,0.902,2025-01-01T11:23:53
AAX006,34.095616,-117.834381,889.2,49.992,282.4,0.901,2025-01-01T11:24:03
AAX006,34.096044,-117.836766,888.7,49.992,282.4,0.9,2025-01-01T11:24:13
AAX006,34.096472,-117.839151,888.1,49.992,282.4,0.899,2025-01-01T11:24:23
AAX006,34.0969,-117.841536,887.5,49.992,282.4,0.898,2025-01-01T11:24:33
AAX006,34.097328,-117.843921,887.0,49.992,282.4,0.897,2025-01-01T11:24:43
AAX006,34.097757,-117.846306,886.4,49.992,282.4,0.896,2025-01-01T11:24:53
AAX006,34.098185,-117.848691,885.9,49.992,282.4,0.895,2025-01-01T11:25:03
AAX006,34.098613,-117.851075,885.3,49.992,282.4,0.894,2025-01-01T11:25:13
AAX006,34.099041,-117.85346,884.8,49.992,282.4,0.893,2025-01-01T11:25:23
AAX006,34.099469,-117.855845,884.2,49.992,282.4,0.892,2025-01-01T11:25:33
AAX006,34.099897,-117.85823,883.6,49.992,282.4,0.891,2025-01-01T11:25:43
AAX006,34.100325,-117.860615,883.1,49.992,282.4,0.89,2025-01-01T11:25:53
AAX006,34.100753,-117.863,882.5,49.992,282.4,0.889,2025-01-01T11:26:03
AAX006,34.101181,-117.865385,882.0,49.992,282.4,0.888,2025-01-01T11:26:13
AAX006,34.101609,-117.867769,881.4,49.992,282.4,0.887,2025-01-01T11:26:23
AAX006,34.102037,-117.870154,880.8,49.992,282.4,0.886,2025-01-01T11:26:33
AAX006,34.102465,-117.872539,880.3,49.992,282.4,0.885,2025-01-01T11:26:43
AAX006,34.102893,-117.874924,879.7,49.992,282.4,0.884,2025-01-01T11:26:53
AAX006,34.103321,-117.877309,879.2,49.992,282.4,0.883,2025-01-01T11:27:03
AAX006,34.103749,-117.879694,878.6,49.992,282.4,0.882,2025-01-01T11:27:13
AAX006,34.104177,-117.882079,878.0,49.992,282.4,0.881,2025-01-01T11:27:23
AAX006,34.104605,-117.884464,877.5,49.992,282.4,0.88,2025-01-01T11:27:33
AAX006,34.105034,-117.886848,876.9,49.992,282.4,0.879,2025-01-01T11:27:43
AAX006,34.105462,-117.889233,876.4,49.992,282.4,0.878,2025-01-01T11:27:53
AAX006,34.10589,-117.891618,875.8,49.992,282.4,0.877,2025-01-01T11:28:03
AAX006,34.106318,-117.894003,875.3,49.992,282.4,0.876,2025-01-01T11:28:13
AAX006,34.106746,-117.896388,874.7,49.992,282.4,0.875,2025-01-01T11:28:23
AAX006,34.107174,-117.898773,874.1,49.992,282.4,0.874,2025-01-01T11:28:33
AAX006,34.107602,-117.901158,873.6,49.992,282.4,0.873,2025-01-01T11:28:43
AAX006,34.10803,-117.903542,873.0,49.992,282.4,0.872,2025-01-01T11:28:53
AAX006,34.108458,-117.905927,872.5,49.992,282.4,0.871,2025-01-01T11:29:03
AAX006,34.108886,-117.908312,871.9,49.992,282.4,0.87,2025-01-01T11:29:13
AAX006,34.109314,-117.910697,871.3,49.992,282.4,0.869,2025-01-01T11:29:23
AAX006,34.109742,-117.913082,870.8,49.992,282.4,0.868,2025-01-01T11:29:33
AAX006,34.11017,-117.915467,870.2,49.992,282.4,0.867,2025-01-01T11:29:43
AAX006,34.110598,-117.917852,869.7,49.992,282.4,0.866,2025-01-01T11:29:53
AAX006,34.111026,-117.920237,869.1,49.992,282.4,0.865,2025-01-01T11:30:03
AAX006,34.111454,-117.922621,868.5,49.992,282.4,0.864,2025-01-01T11:30:13
AAX006,34.111882,-117.925006,868.0,49.992,282.4,0.863,2025-01-01T11:30:23
AAX006,34.112311,-117.927391,867.4,49.992,282.4,0.862,2025-01-01T11:30:33
AAX006,34.112739,-117.929776,866.9,49.992,282.4,0.861,2025-01-01T11:30:43
AAX006,34.113167,-117.932161,866.3,49.992,282.4,0.86,2025-01-01T11:30:53
AAX006,34.113595,-117.934546,865.8,49.992,282.4,0.859,2025-01-01T11:31:03
AAX006,34.114023,-117.936931,865.2,49.992,282.4,0.858,2025-01-01T11:31:13
AAX006,34.114451,-117.939315,864.6,49.992,282.4,0.857,2025-01-01T11:31:23
AAX006,34.114879,-117.9417,864.1,49.992,282.4,0.856,2025-01-01T11:31:33
AAX006,34.115307,-117.944085,863.5,49.992,282.4,0.855,2025-01-01T11:31:43
AAX006,34.115735,-117.94647,863.0,49.992,282.4,0.854,2025-01-01T11:31:53
AAX006,34.116163,-117.948855,862.4,49.992,282.4,0.853,2025-01-01T11:32:03
AAX006,34.116591,-117.95124,861.8,49.992,282.4,0.852,2025-01-01T11:32:13
AAX006,34.117019,-117.953625,861.3,49.992,282.4,0.851,2025-01-01T11:32:23
AAX006,34.117447,-117.95601,860.7,49.992,282.4,0.85,2025-01-01T11:32:33
AAX006,34.117875,-117.958394,860.2,49.992,282.4,0.849,2025-01-01T11:32:43
AAX006,34.118303,-117.960779,859.6,49.992,282.4,0.848,2025-01-01T11:32:53
AAX006,34.118731,-117.963164,859.0,49.992,282.4,0.847,2025-01-01T11:33:03
AAX006,34.119159,-117.965549,858.5,49.992,282.4,0.846,2025-01-01T11:33:13
AAX006,34.119588,-117.967934,857.9,49.992,282.4,0.845,2025-01-01T11:33:23
AAX006,34.120016,-117.970319,857.4,49.992,282.4,0.844,2025-01-01T11:33:33
AAX006,34.120444,-117.972704,856.8,49.992,282.4,0.843,2025-01-01T11:33:43
AAX006,34.120872,-117.975089,856.2,49.992,282.4,0.842,2025-01-01T11:33:53
AAX006,34.1213,-117.977473,855.7,49.992,282.4,0.841,2025-01-01T11:34:03
AAX006,34.121728,-117.979858,855.1,49.992,282.4,0.84,2025-01-01T11:34:13
AAX006,34.122156,-117.982243,854.6,49.992,282.4,0.839,2025-01-01T11:34:23
AAX006,34.122584,-117.984628,854.0,49.992,282.4,0.838,2025-01-01T11:34:33
AAX006,34.123012,-117.987013,853.5,49.992,282.4,0.837,2025-01-01T11:34:43
AAX006,34.12344,-117.989398,852.9,49.992,282.4,0.836,2025-01-01T11:34:53
AAX006,34.123868,-117.991783,852.3,49.992,282.4,0.835,2025-01-01T11:35:03
AAX006,34.124296,-117.994167,851.8,49.992,282.4,0.834,2025-01-01T11:35:13
AAX006,34.124724,-117.996552,851.2,49.992,282.4,0.833,2025-01-01T11:35:23
AAX006,34.125152,-117.998937,850.7,49.992,282.4,0.832,2025-01-01T11:35:33
AAX006,34.12558,-118.001322,850.1,49.992,282.4,0.831,2025-01-01T11:35:43
AAX006,34.126008,-118.003707,849.5,49.992,282.4,0.83,2025-01-01T11:35:53
AAX006,34.126436,-118.006092,849.0,49.992,282.4,0.829,2025-01-01T11:36:03
AAX006,34.126865,-118.008477,848.4,49.992,282.4,0.828,2025-01-01T11:36:13
AAX006,34.127293,-118.010862,847.9,49.992,282.4,0.827,2025-01-01T11:36:23
AAX006,34.127721,-118.013246,847.3,49.992,282.4,0.826,2025-01-01T11:36:33
AAX006,34.128149,-118.015631,846.7,49.992,282.4,0.825,2025-01-01T11:36:43
AAX006,34.128577,-118.018016,846.2,49.992,282.4,0.824,2025-01-01T11:36:53
AAX006,34.129005,-118.020401,845.6,49.992,282.4,0.823,2025-01-01T11:37:03
AAX006,34.129433,-118.022786,845.1,49.992,282.4,0.822,2025-01-01T11:37:13
AAX006,34.129861,-118.025171,844.5,49.992,282.4,0.821,2025-01-01T11:37:23
AAX006,34.130289,-118.027556,844.0,49.992,282.4,0.82,2025-01-01T11:37:33
AAX006,34.130717,-118.02994,843.4,49.992,282.4,0.819,2025-01-01T11:37:43
AAX006,34.131145,-118.032325,842.8,49.992,282.4,0.818,2025-01-01T11:37:53
AAX006,34.131573,-118.03471,842.3,49.992,282.4,0.817,2025-01-01T11:38:03
AAX006,34.132001,-118.037095,841.7,49.992,282.4,0.816,2025-01-01T11:38:13
AAX006,34.132429,-118.03948,841.2,49.992,282.4,0.815,2025-01-01T11:38:23
AAX006,34.132857,-118.041865,840.6,49.992,282.4,0.814,2025-01-01T11:38:33
AAX006,34.133285,-118.04425,840.0,49.992,282.4,0.813,2025-01-01T11:38:43
AAX006,34.133714,-118.046635,839.5,49.992,282.4,0.812,2025-01-01T11:38:53
AAX006,34.134142,-118.049019,838.9,49.992,282.4,0.811,2025-01-01T11:39:03
AAX006,34.13457,-118.051404,838.4,49.992,282.4,0.81,2025-01-01T11:39:13
AAX006,34.134998,-118.053789,837.8,49.992,282.4,0.809,2025-01-01T11:39:23
AAX006,34.135426,-118.056174,837.2,49.992,282.4,0.808,2025-01-01T11:39:33
AAX006,34.135854,-118.058559,836.7,49.992,282.4,0.807,2025-01-01T11:39:43
AAX006,34.136282,-118.060944,836.1,49.992,282.4,0.806,2025-01-01T11:39:53
AAX006,34.13671,-118.063329,835.6,49.992,282.4,0.805,2025-01-01T11:40:03
AAX006,34.137138,-118.065713,835.0,49.992,282.4,0.804,2025-01-01T11:40:13
AAX006,34.137566,-118.068098,834.5,49.992,282.4,0.803,2025-01-01T11:40:23
AAX006,34.137994,-118.070483,833.9,49.992,282.4,0.802,2025-01-01T11:40:33
AAX006,34.138422,-118.072868,833.3,49.992,282.4,0.801,2025-01-01T11:40:43
AAX006,34.13885,-118.075253,832.8,49.992,282.4,0.8,2025-01-01T11:40:53
AAX006,34.139278,-118.077638,832.2,49.992,282.4,0.799,2025-01-01T11:41:03
AAX006,34.139706,-118.080023,831.7,49.992,282.4,0.798,2025-01-01T11:41:13
AAX006,34.140134,-118.082408,831.1,49.992,282.4,0.797,2025-01-01T11:41:23
AAX006,34.140562,-118.084792,830.5,49.992,282.4,0.796,2025-01-01T11:41:33
AAX006,34.140991,-118.087177,830.0,49.992,282.4,0.795,2025-01-01T11:41:43
AAX006,34.141419,-118.089562,829.4,49.992,282.4,0.794,2025-01-01T11:41:53
AAX006,34.141847,-118.091947,828.9,49.992,282.4,0.793,2025-01-01T11:42:03
AAX006,34.142275,-118.094332,828.3,49.992,282.4,0.792,2025-01-01T11:42:13
AAX006,34.142703,-118.096717,827.7,49.992,282.4,0.791,2025-01-01T11:42:23
AAX006,34.143131,-118.099102,827.2,49.992,282.4,0.79,2025-01-01T11:42:33
AAX006,34.143559,-118.101487,826.6,49.992,282.4,0.789,2025-01-01T11:42:43
AAX006,34.143987,-118.103871,826.1,49.992,282.4,0.788,2025-01-01T11:42:53
AAX006,34.144415,-118.106256,825.5,49.992,282.4,0.787,2025-01-01T11:43:03
AAX006,34.144843,-118.108641,824.9,49.992,282.4,0.786,2025-01-01T11:43:13
AAX006,34.145271,-118.111026,824.4,49.992,282.4,0.785,2025-01-01T11:43:23
AAX006,34.145699,-118.113411,823.8,49.992,282.4,0.784,2025-01-01T11:43:33
AAX006,34.146127,-118.115796,823.3,49.992,282.4,0.783,2025-01-01T11:43:43
AAX006,34.146555,-118.118181,822.7,49.992,282.4,0.782,2025-01-01T11:43:53
AAX006,34.146983,-118.120565,822.2,49.992,282.4,0.781,2025-01-01T11:44:03
AAX006,34.147411,-118.12295,821.6,49.992,282.4,0.78,2025-01-01T11:44:13
AAX006,34.147839,-118.125335,821.0,49.992,282.4,0.779,2025-01-01T11:44:23
AAX006,34.148268,-118.12772,820.5,49.992,282.4,0.778,2025-01-01T11:44:33
AAX006,34.148696,-118.130105,819.9,49.992,282.4,0.777,2025-01-01T11:44:43
AAX006,34.149124,-118.13249,819.4,49.992,282.4,0.776,2025-01-01T11:44:53
AAX006,34.149552,-118.134875,818.8,49.992,282.4,0.775,2025-01-01T11:45:03
AAX006,34.14998,-118.13726,818.2,49.992,282.4,0.774,2025-01-01T11:45:13
AAX006,34.150408,-118.139644,817.7,49.992,282.4,0.773,2025-01-01T11:45:23
AAX006,34.150836,-118.142029,817.1,49.992,282.4,0.772,2025-01-01T11:45:33
AAX006,34.151264,-118.144414,816.6,49.992,282.4,0.771,2025-01-01T11:45:43
AAX006,34.151692,-118.146799,816.0,49.992,282.4,0.77,2025-01-01T11:45:53
AAX006,34.15212,-118.149184,815.4,49.992,282.4,0.769,2025-01-01T11:46:03
AAX006,34.152548,-118.151569,814.9,49.992,282.4,0.768,2025-01-01T11:46:13
AAX006,34.152976,-118.153954,814.3,49.992,282.4,0.767,2025-01-01T11:46:23
AAX006,34.153404,-118.156338,813.8,49.992,282.4,0.766,2025-01-01T11:46:33
AAX006,34.153832,-118.158723,813.2,49.992,282.4,0.765,2025-01-01T11:46:43
AAX006,34.15426,-118.161108,812.7,49.992,282.4,0.764,2025-01-01T11:46:53
AAX006,34.154688,-118.163493,812.1,49.992,282.4,0.763,2025-01-01T11:47:03
AAX006,34.155116,-118.165878,811.5,49.992,282.4,0.762,2025-01-01T11:47:13
AAX006,34.155545,-118.168263,811.0,49.992,282.4,0.761,2025-01-01T11:47:23
AAX006,34.155973,-118.170648,810.4,49.992,282.4,0.76,2025-01-01T11:47:33
AAX006,34.156401,-118.173033,809.9,49.992,282.4,0.759,2025-01-01T11:47:43
AAX006,34.156829,-118.175417,809.3,49.992,282.4,0.758,2025-01-01T11:47:53
AAX006,34.157257,-118.177802,808.7,49.992,282.4,0.757,2025-01-01T11:48:03
